index,detail_url,dress_id,image_url_high_res,item_title,price
0,http://www.modcloth.com/shop/dresses/flair-and-back-dress-in-forest,0,http://productshots2.modcloth.net/productshots/0172/9095/41b773fd518a5b41986e0708817036ef.jpg?1470694740,Dresses - Flair and Back Dress in Forest,$69.99
1,http://www.modcloth.com/shop/dresses/curated-cartographer-dress-in-cerulean,1,http://productshots1.modcloth.net/productshots/0173/7805/69e722254b450b85537f13f7afade5a9.jpg?1473285603,Dresses - Curated Cartographer Dress in Cerulean,$79.99
2,http://www.modcloth.com/shop/dresses/evenings-in-athens-dress,2,http://productshots3.modcloth.net/productshots/0171/1355/736547ae8bb1b4d9025fb78819ee0e99.jpg?1466631224,Dresses - Evenings in Athens Dress,$129.99
3,http://www.modcloth.com/shop/dresses/biographical-book-club-dress-in-brick,3,http://productshots2.modcloth.net/productshots/0173/8737/da751a55825a4d8e6def0d99f99eda53.jpg?1473451596,Dresses - Biographical Book Club Dress in Brick,$149.99
4,http://www.modcloth.com/shop/dresses/elegant-integrity-dress,4,http://productshots3.modcloth.net/productshots/0173/8771/0836a1d4cf194fce15ab0e6eb1462e03.jpg?1473451725,Dresses - Elegant Integrity Dress,$129.99
5,http://www.modcloth.com/shop/dresses/veggie-patch-picks-dress-in-plaid,5,http://productshots2.modcloth.net/productshots/0173/8657/931825e5bfd3127ea1481e5cc0c64895.jpg?1473450534,Dresses - Veggie Patch Picks Dress in Plaid,$79.99
6,http://www.modcloth.com/shop/dresses/for-bliss-i-m-grateful-maxi-dress,6,http://productshots0.modcloth.net/productshots/0173/2149/0b2357d12aebd2e9b52a9d91ee66a612.jpg?1471644698,Dresses - For Bliss I'm Grateful Maxi Dress,$189.99
7,http://www.modcloth.com/shop/dresses/grove-for-the-fences-dress,7,http://productshots3.modcloth.net/productshots/0173/2137/267bfec0b35274834e7695f45566cbde.jpg?1471644656,Dresses - Grove for the Fences Dress,$79.99
8,http://www.modcloth.com/shop/dresses/pin-up-to-the-challenge-velvet-dress-in-emerald,8,http://productshots0.modcloth.net/productshots/0173/4543/a175f0ea4ecdb4bb56f856365906e31d.jpg?1472252401,Dresses - Pin-Up to the Challenge Velvet Dress in Emerald,$129.99
9,http://www.modcloth.com/shop/dresses/zest-of-the-bunch-dress,9,http://productshots1.modcloth.net/productshots/0173/7413/a3b93e1065c414ca3e602e37c608d18c.jpg?1473277341,Dresses - Zest of the Bunch Dress,$94.99
10,http://www.modcloth.com/shop/dresses/frondescent-fete-dress-in-thicket,10,http://productshots2.modcloth.net/productshots/0173/7425/953934bc7e6164598f196a2fe7dfc326.jpg?1473283184,Dresses - Frondescent Fete Dress in Thicket,$119.99
11,http://www.modcloth.com/shop/dresses/set-the-appeal-in-motion-dress,11,http://productshots2.modcloth.net/productshots/0173/8395/d4bc2e932e44b8d39981b74b9be85357.jpg?1473370807,Dresses - Set the Appeal in Motion Dress,$69.99
12,http://www.modcloth.com/shop/dresses/under-ease-circumstances-dress,12,http://productshots1.modcloth.net/productshots/0173/8683/c5450d7fc471426211a56f924dbd0bb2.jpg?1473451396,Dresses - Under Ease Circumstances Dress,$64.99
13,http://www.modcloth.com/shop/dresses/urbane-planning-dress,13,http://productshots2.modcloth.net/productshots/0173/6757/4887c2a98d77ccae8d090ccd2c1d33fa.jpg?1472853774,Dresses - Urbane Planning Dress,$149.99
14,http://www.modcloth.com/shop/dresses/zest-of-the-bunch-dress-in-deer,14,http://productshots2.modcloth.net/productshots/0173/1495/a4d9954ecdb28aa4f16c293a516dc7ed.jpg?1471553754,Dresses - Zest of the Bunch Dress in Deer,$99.99
15,http://www.modcloth.com/shop/dresses/anticipating-adoration-dress,15,http://productshots3.modcloth.net/productshots/0172/4605/181d1c311f734a527541e6f45d9dad13.jpg?1469659163,Dresses - Anticipating Adoration Dress,$74.99
16,http://www.modcloth.com/shop/dresses/to-love-and-be-lovely-wedding-dress-in-white,16,http://productshots2.modcloth.net/productshots/0171/8043/fb8e1379b394df83b603ffeccc9fefc1.jpg?1468010839,To Love and Be Lovely Wedding Dress in White,$300.00
17,http://www.modcloth.com/shop/dresses/keep-an-open-greenhouse-dress,17,http://productshots0.modcloth.net/productshots/0171/3183/34891db04f95757d49620e5245aa71a3.jpg?1467045712,Keep an Open Greenhouse Dress,$54.99
18,http://www.modcloth.com/shop/dresses/effortlessly-authentic-maxi-dress,18,http://productshots0.modcloth.net/productshots/0170/7347/d27b1fbf3b036ebd230f33cfff22d8d2.jpg?1465585508,Effortlessly Authentic Maxi Dress,$179.99
19,http://www.modcloth.com/shop/dresses/kheer-to-join-us-dress-in-stripes,19,http://productshots0.modcloth.net/productshots/0171/7361/26b0d979cf77c90dcd004ef2ae4bce57.jpg?1467922100,Kheer to Join Us? Dress in Stripes,$69.99
20,http://www.modcloth.com/shop/dresses/celebration-anticipation-maxi-dress,20,http://productshots1.modcloth.net/productshots/0171/2379/32e0b764f21e070b4cb0d2999871e4d0.jpg?1466802132,Celebration Anticipation Maxi Dress,$125.00
21,http://www.modcloth.com/shop/dresses/kheer-to-join-us-dress-in-masala,21,http://productshots2.modcloth.net/productshots/0171/0631/9fe1e6acac25da41cf43dbc9d44b3de6.jpg?1466543777,Kheer to Join Us? Dress in Masala,$59.99
22,http://www.modcloth.com/shop/dresses/take-it-to-the-banquet-dress,22,http://productshots1.modcloth.net/productshots/0171/3823/9564b5f7d93c14e650b33f623d9bf4aa.jpg?1467144574,Take It To the Banquet Dress,$69.99
23,http://www.modcloth.com/shop/dresses/one-for-the-book-sale-dress,23,http://productshots1.modcloth.net/productshots/0171/3791/a984a5e377970213a54762240d184d0c.jpg?1467144476,One for the Book Sale Dress,$54.99
24,http://www.modcloth.com/shop/dresses/world-sculptor-dress,24,http://productshots0.modcloth.net/productshots/0170/9507/49ebf5b21abec0485b5428c13e30d6c1.jpg?1466101321,World Sculptor Dress,$64.99
25,http://www.modcloth.com/shop/dresses/lattes-with-the-ladies-dress,25,http://productshots2.modcloth.net/productshots/0170/8743/3ff4ec52ace280cac459dfee05735b1a.jpg?1466025503,Lattes With the Ladies Dress,$64.99
26,http://www.modcloth.com/shop/dresses/a-love-above-the-rest-wedding-dress-in-white,26,http://productshots2.modcloth.net/productshots/0173/0219/e327fbf5220d61f53eddd693bedf98e5.jpg?1471287442,A Love Above the Rest Wedding Dress in White,$175.00
27,http://www.modcloth.com/shop/dresses/bring-down-the-lake-house-maxi-dress,27,http://productshots3.modcloth.net/productshots/0171/3987/b2bb8cc67650dcdc1c508947c6b4ec8f.jpg?1467149687,Bring Down the Lake House Maxi Dress,$74.99
28,http://www.modcloth.com/shop/dresses/allure-i-ve-dreamed-of-wedding-dress-in-white,28,http://productshots2.modcloth.net/productshots/0173/0251/c83d0c719214f6917d7ecc269d9bc2cd.jpg?1471288265,Allure I've Dreamed Of Wedding Dress in White,$200.00
29,http://www.modcloth.com/shop/dresses/got-the-anthropologist-of-it-dress,29,http://productshots1.modcloth.net/productshots/0171/1145/dd6a27848d7ca218c40382e5af3ee174.jpg?1466545553,Got the Anthropologist of It Dress,$69.99
30,http://www.modcloth.com/shop/dresses/morning-signs-maxi-dress,30,http://productshots1.modcloth.net/productshots/0170/2579/1458ce38e33128ff435a7cab8bb31c8b.jpg?1464127812,Morning Signs Maxi Dress,$69.99
31,http://www.modcloth.com/shop/dresses/wants-and-breeze-dress,31,http://productshots0.modcloth.net/productshots/0171/4335/208593a280676312e2a99eec646dbded.jpg?1467226221,Wants and Breeze Dress,$139.99
32,http://www.modcloth.com/shop/dresses/bring-to-bright-maxi-dress,32,http://productshots2.modcloth.net/productshots/0171/4095/314b25e44603475c35f64bb2d4affecc.jpg?1467150020,Bring to Bright Maxi Dress,$169.99
33,http://www.modcloth.com/shop/dresses/dashing-through-bordeaux-dress,33,http://productshots3.modcloth.net/productshots/0170/9495/0a56eaa717626e199032309d7bb669a8.jpg?1466101290,Dashing through Bordeaux Dress,$64.99
34,http://www.modcloth.com/shop/dresses/windsor-takes-all-dress,34,http://productshots3.modcloth.net/productshots/0171/4849/7d55dc83bf5921b9ce3e5d251a7fef9c.jpg?1467303146,Windsor Takes All Dress,$109.99
35,http://www.modcloth.com/shop/dresses/morning-meeting-dress,35,http://productshots0.modcloth.net/productshots/0171/4521/bea600b838342b11bd6090540990de69.jpg?1467235195,Morning Meeting Dress,$59.99
36,http://www.modcloth.com/shop/dresses/lapel-in-love-dress-in-pine,36,http://productshots1.modcloth.net/productshots/0170/7537/f8352d8ea80b791aab4d0440e0cec2b8.jpg?1465585959,Lapel in Love Dress in Pine,$54.99
37,http://www.modcloth.com/shop/dresses/apres-la-soiree-dress-in-marigold,37,http://productshots0.modcloth.net/productshots/0171/4965/c2a2b4a2ff82c7daf1a8ea6f7ad86496.jpg?1467319512,Apres la Soiree Dress in Marigold,$59.99
38,http://www.modcloth.com/shop/dresses/sleek-your-interest-dress,38,http://productshots0.modcloth.net/productshots/0171/0425/410f9decc45e4d47434cb995c65e5e9b.jpg?1466460408,Sleek Your Interest Dress,$79.99
39,http://www.modcloth.com/shop/dresses/color-at-your-girl-dress,39,http://productshots2.modcloth.net/productshots/0171/4023/babee50a2459f64862e03081228e27c6.jpg?1467149812,Color at Your Girl Dress,$89.99
40,http://www.modcloth.com/shop/dresses/pep-right-up-dress,40,http://productshots2.modcloth.net/productshots/0171/3137/3d27fd061735fe093842f09d6212b2de.jpg?1467045472,Pep Right Up Dress,$64.99
41,http://www.modcloth.com/shop/dresses/a-grace-of-one-s-own-dress,41,http://productshots1.modcloth.net/productshots/0171/4995/d88ddb1988dbd4a71e2d2ce9881d4351.jpg?1467319612,A Grace of One's Own Dress,$64.99
42,http://www.modcloth.com/shop/dresses/so-beautiful-to-thee-dress,42,http://productshots3.modcloth.net/productshots/0171/5139/acaf77bcc0c1498f14d2d349e441790c.jpg?1467321732,So Beautiful to Thee Dress,$229.99
43,http://www.modcloth.com/shop/dresses/memorable-matrimony-wedding-dress-in-ivory,43,http://productshots2.modcloth.net/productshots/0172/6773/cb7d2e4baf1eb1f50fdcecce3ad533bb.jpg?1470168466,Memorable Matrimony Wedding Dress in Ivory,$250.00
44,http://www.modcloth.com/shop/dresses/back-to-its-delightful-owner-dress,44,http://productshots2.modcloth.net/productshots/0171/3941/c76972bfaae8f0753bd93c71b3950514.jpg?1467149210,Back to Its Delightful Owner Dress,$59.99
45,http://www.modcloth.com/shop/dresses/if-the-caipirinha-fits-dress,45,http://productshots2.modcloth.net/productshots/0171/5101/aa3e4d8f15f001f9219c6bb837303bca.jpg?1467321627,If the Caipirinha Fits Dress,$149.99
46,http://www.modcloth.com/shop/dresses/peeks-and-valleys-dress,46,http://productshots0.modcloth.net/productshots/0171/4637/04f0be07f482f96ae4f8d8ed2f4e6fc9.jpg?1467237592,Peeks and Valleys Dress,$99.99
47,http://www.modcloth.com/shop/dresses/springs-to-mind-dress-in-olive,47,http://productshots3.modcloth.net/productshots/0171/1113/c28c52020eb0678bfe11d2eaf0716687.jpg?1466545439,Springs to Mind Dress in Olive,$54.99
48,http://www.modcloth.com/shop/dresses/chic-seminar-dress-in-navy-blooms,48,http://productshots0.modcloth.net/productshots/0171/5041/997094e2d0fc0c89570377274eb29bad.jpg?1467319722,Chic Seminar Dress in Navy Blooms,$59.99
49,http://www.modcloth.com/shop/dresses/botanical-breakfast-dress-in-navy-blossoms,49,http://productshots3.modcloth.net/productshots/0168/1575/97804f0866f999f62d346d7df76022c3.jpg?1458848767,Botanical Breakfast Dress in Navy Blossoms,$59.99
50,http://www.modcloth.com/shop/dresses/introduction-luncheon-dress-in-black,50,http://productshots1.modcloth.net/productshots/0171/5039/ed0f757046ec8231224749fdbacd799d.jpg?1467319716,Introduction Luncheon Dress in Black,$59.99
51,http://www.modcloth.com/shop/dresses/give-it-timeless-dress-in-aubergine,51,http://productshots3.modcloth.net/productshots/0171/3345/f6f7e618ef3fa42a8f8e37e29ebe22fd.jpg?1467062804,Give it Timeless Dress in Aubergine,$69.99
52,http://www.modcloth.com/shop/dresses/panache-priority-dress,52,http://productshots3.modcloth.net/productshots/0171/1359/cb33829fb41b026c34243ebaa162813f.jpg?1466631234,Panache Priority Dress,$79.99
53,http://www.modcloth.com/shop/dresses/zest-for-time-dress,53,http://productshots0.modcloth.net/productshots/0171/3309/7b0cb9739def5f9dbac0f92b91c2464c.jpg?1467062700,Zest for Time Dress,$79.99
54,http://www.modcloth.com/shop/dresses/first-expressions-are-everything-dress,54,http://productshots3.modcloth.net/productshots/0171/1375/05a0f1cd65989c74bb4c08a2fa1a5750.jpg?1466631291,First Expressions are Everything Dress,$99.99
55,http://www.modcloth.com/shop/dresses/unconventional-combo-dress,55,http://productshots2.modcloth.net/productshots/0171/9711/113abfc11e21dfecf5b0a1481d4ff805.jpg?1468531641,Unconventional Combo Dress,$69.99
56,http://www.modcloth.com/shop/dresses/scales-philharmonic-and-modes-maxi-dress,56,http://productshots1.modcloth.net/productshots/0170/6701/3ca324b36d98402ee7b30effb18d4fcb.jpg?1465423316,"Scales, Philharmonic, and Modes Maxi Dress",$209.99
57,http://www.modcloth.com/shop/dresses/name-the-date-dress-in-teal,57,http://productshots0.modcloth.net/productshots/0171/6041/cd0dc25eaac6e10fc5e23166fe4684b2.jpg?1467733224,Name the Date Dress in Teal,$59.99
58,http://www.modcloth.com/shop/dresses/it-s-just-a-passion-phase-maxi-dress,58,http://productshots2.modcloth.net/productshots/0171/5133/509937f8541fa16bafa425e950068d1d.jpg?1467321715,It's Just a Passion Phase Maxi Dress,$229.99
59,http://www.modcloth.com/shop/dresses/of-creeks-bearing-gifts-dress,59,http://productshots0.modcloth.net/productshots/0171/1885/6559fd93880823a7b578b81333396b6f.jpg?1466716527,Of Creeks Bearing Gifts Dress,$69.99
60,http://www.modcloth.com/shop/dresses/striking-rich-dress,60,http://productshots3.modcloth.net/productshots/0171/1287/343c086f136b791ae1d1e6ac68d8fb8d.jpg?1466545834,Striking Rich Dress,$89.99
61,http://www.modcloth.com/shop/dresses/coach-tour-dress-in-stripes-3-4-sleeves,61,http://productshots1.modcloth.net/productshots/0158/8461/b74b9f15037ad08b3bb2b1de7d0de0df.jpg?1434576329,Coach Tour Dress in Stripes - 3/4 Sleeves,$69.99
62,http://www.modcloth.com/shop/dresses/fast-track-to-fanciful-dress,62,http://productshots1.modcloth.net/productshots/0166/0313/1da33e9064744bc2e66ff1b0ca9c8224.jpg?1454019722,Fast Track to Fanciful Dress,$175.00
63,http://www.modcloth.com/shop/dresses/vino-de-janeiro-dress,63,http://productshots3.modcloth.net/productshots/0171/6363/3ee0f2eb8f2802556698962ed2f4ced8.jpg?1467753795,Vino de Janeiro Dress,$129.99
64,http://www.modcloth.com/shop/dresses/home-sweet-scone-dress-in-earl-grey,64,http://productshots3.modcloth.net/productshots/0166/5083/c27b88eab6aefaad48f2fd44976f064b.jpg?1455227902,Home Sweet Scone Dress in Earl Grey,$89.99
65,http://www.modcloth.com/shop/dresses/a-savoir-faire-deal-dress,65,http://productshots2.modcloth.net/productshots/0171/8035/b66a230becc5c1943ccc2af00813fea2.jpg?1468005226,A Savoir Faire Deal Dress,$89.99
66,http://www.modcloth.com/shop/dresses/memorable-matrimony-wedding-dress-in-petal,66,http://productshots2.modcloth.net/productshots/0171/8037/1008a2709945f74d23ce6ad6b15ca899.jpg?1468010016,Memorable Matrimony Wedding Dress in Petal,$250.00
67,http://www.modcloth.com/shop/dresses/bruges-ego-dress,67,http://productshots0.modcloth.net/productshots/0171/6639/6d4decf9eda907234fa9b4e16b2833c5.jpg?1467754722,Bruges Ego Dress,$54.99
68,http://www.modcloth.com/shop/dresses/pull-up-a-cherry-dress-in-marigold,68,http://productshots2.modcloth.net/productshots/0171/7185/8aa8c7e165497d8c19559c1c78e9acd1.jpg?1467842498,Pull Up a Cherry Dress in Marigold,$64.99
69,http://www.modcloth.com/shop/dresses/heritage-festival-hop-dress,69,http://productshots1.modcloth.net/productshots/0171/5967/28937a7b8e7e25665de866b8a9edafc2.jpg?1467403503,Heritage Festival Hop Dress,$64.99
70,http://www.modcloth.com/shop/dresses/catamaran-got-your-tongue-dress,70,http://productshots1.modcloth.net/productshots/0171/5653/deb1f5fe1750e7f8692e3c9fa3134542.jpg?1467401360,Catamaran Got Your Tongue? Dress,$64.99
71,http://www.modcloth.com/shop/dresses/cider-insider-dress,71,http://productshots2.modcloth.net/productshots/0171/6237/88562d538b20f0ff7f1ba5b2a3191e58.jpg?1467750917,Cider Insider Dress,$64.99
72,http://www.modcloth.com/shop/dresses/cooking-classy-dress-in-black,72,http://productshots2.modcloth.net/productshots/0171/2025/e9af663541cfc72b611c6ada117da52d.jpg?1466716995,Cooking Classy Dress in Black,$59.99
73,http://www.modcloth.com/shop/dresses/be-still-my-beading-heart-dress,73,http://productshots2.modcloth.net/productshots/0172/1489/c15ebddad3f4a4157febd43b66d34a0f.jpg?1469030666,"Be Still, My Beading Heart Dress",$179.99
74,http://www.modcloth.com/shop/dresses/dazzle-be-the-day-maxi-dress,74,http://productshots1.modcloth.net/productshots/0169/2893/18c984e64fbb2037bad274bf69cc68de.jpg?1461876777,Dazzle be the Day Maxi Dress,$289.99
75,http://www.modcloth.com/shop/dresses/blossoms-up-dress,75,http://productshots1.modcloth.net/productshots/0164/8011/d78d58c1fa50db1932c3c7f34d930ab6.jpg?1449093553,Blossoms Up Dress,$69.99
76,http://www.modcloth.com/shop/dresses/traveling-cake-pop-truck-dress-in-black,76,http://productshots1.modcloth.net/productshots/0162/9681/46ba3480b3cafe04bf83d925b68f401f.jpg?1443733459,Traveling Cake Pop Truck Dress in Black,$69.99
77,http://www.modcloth.com/shop/dresses/prague-and-roll-dress,77,http://productshots1.modcloth.net/productshots/0171/3203/9454d39f978b8eaeaeb911d6f7388e34.jpg?1467045787,Prague and Roll Dress,$59.99
78,http://www.modcloth.com/shop/dresses/meet-me-at-the-punch-bowl-dress-in-berry,78,http://productshots1.modcloth.net/productshots/0171/4235/8c216c46e46ed0086f279dab6299cc29.jpg?1467211013,Meet Me at the Punch Bowl Dress in Berry,$59.99
79,http://www.modcloth.com/shop/dresses/networking-overtime-dress,79,http://productshots3.modcloth.net/productshots/0171/7625/5d799166fca311f28068a89d971cd996.jpg?1467923475,Networking Overtime Dress,$99.99
80,http://www.modcloth.com/shop/dresses/home-sweet-scone-dress-in-cappuccino,80,http://productshots1.modcloth.net/productshots/0165/6375/6df15abeec43a7f281838ac3139fe30d.jpg?1452888016,Home Sweet Scone Dress in Cappuccino,$89.99
81,http://www.modcloth.com/shop/dresses/nostalgia-to-omega-sweater-dress,81,http://productshots2.modcloth.net/productshots/0171/7379/ee57cc80fd353d93939925ec188d7a68.jpg?1467922209,Nostalgia to Omega Sweater Dress,$89.99
82,http://www.modcloth.com/shop/dresses/lakeside-libations-dress-in-navy,82,http://productshots2.modcloth.net/productshots/0171/4357/6cd8cea1c7773b9dc8a36c2cebc76ecd.jpg?1467226248,Lakeside Libations Dress in Navy,$99.99
83,http://www.modcloth.com/shop/dresses/vow-do-you-do-wedding-dress-in-white,83,http://productshots1.modcloth.net/productshots/0166/5581/939e744b061b250b440e9281f1792000.jpg?1455314811,Vow Do You Do? Wedding Dress in White,$200.00
84,http://www.modcloth.com/shop/dresses/a-woman-of-many-ports-dress,84,http://productshots0.modcloth.net/productshots/0171/7545/6fdf4da65680a1b545774fc154333113.jpg?1467923203,A Woman of Many Ports Dress,$59.99
85,http://www.modcloth.com/shop/dresses/compelling-conversation-dress,85,http://productshots3.modcloth.net/productshots/0171/8315/6bc2b4b136872167c33cb57f479f62b1.jpg?1468013572,Compelling Conversation Dress,$64.99
86,http://www.modcloth.com/shop/dresses/takes-you-to-tango-dress,86,http://productshots1.modcloth.net/productshots/0171/8283/4ea0e3cd6dc792df90f35f9e91405984.jpg?1468013440,Takes You to Tango Dress,$59.99
87,http://www.modcloth.com/shop/dresses/style-obsession-dress-in-paprika,87,http://productshots2.modcloth.net/productshots/0170/4773/1620ccf615819fb19a80e31746a301f7.jpg?1464895104,Style Obsession Dress in Paprika,$59.99
88,http://www.modcloth.com/shop/dresses/tulle-love-and-cherish-wedding-dress-in-white,88,http://productshots2.modcloth.net/productshots/0171/1011/81c00ebe88272ee1314aba163721b1b8.jpg?1466545205,Tulle Love and Cherish Wedding Dress in White,$175.00
89,http://www.modcloth.com/shop/dresses/close-in-for-the-catskills-dress,89,http://productshots3.modcloth.net/productshots/0171/8437/11cbbac01f37ab5d689d70e1c9f90499.jpg?1468253657,Close In for the Catskills Dress,$59.99
90,http://www.modcloth.com/shop/dresses/day-in-and-date-out-dress-in-cherry-soda,90,http://productshots1.modcloth.net/productshots/0169/4503/51a1bc1dc29f7bcb23bdbbcaf895bf8d.jpg?1462300868,Day In and Date Out Dress in Cherry Soda,$69.99
91,http://www.modcloth.com/shop/dresses/champagne-at-midnight-dress-in-navy,91,http://productshots2.modcloth.net/productshots/0166/4213/dd9f5d5f954c01aa41e1e949c7632b45.jpg?1455127042,Champagne at Midnight Dress in Navy,$75.00
92,http://www.modcloth.com/shop/dresses/keener-postures-dress-in-navy,92,http://productshots2.modcloth.net/productshots/0171/1917/b501a2b91e50730e1a4582ccdabb60e2.jpg?1466716630,Keener Postures Dress in Navy,$125.00
93,http://www.modcloth.com/shop/dresses/dauntless-steps-dress,93,http://productshots2.modcloth.net/productshots/0171/2239/3bfc99faa7db0f9859a5a1200463115b.jpg?1466783759,Dauntless Steps Dress,$59.99
94,http://www.modcloth.com/shop/dresses/halcyon-to-a-good-thing-dress,94,http://productshots1.modcloth.net/productshots/0169/0135/7d99378b9c5d62f445d3f5a8690f5074.jpg?1461101765,Halcyon to a Good Thing Dress,$119.99
95,http://www.modcloth.com/shop/dresses/gazebo-skylight-dress-in-navy,95,http://productshots1.modcloth.net/productshots/0167/4945/76e9ee17e757e4963ddbcde45e3b94a7.jpg?1457455970,Gazebo Skylight Dress in Navy,$59.99
96,http://www.modcloth.com/shop/dresses/breezy-to-come-by-dress,96,http://productshots2.modcloth.net/productshots/0171/4535/c1b8bc0bb25c4d1e35e5cfd7246c6d3f.jpg?1467235219,Breezy to Come By Dress,$129.99
97,http://www.modcloth.com/shop/dresses/from-head-to-retro-dress,97,http://productshots1.modcloth.net/productshots/0171/8391/797f9bda9465d6a659a6b0578f917486.jpg?1468253551,From Head to Retro Dress,$59.99
98,http://www.modcloth.com/shop/dresses/ladies-and-diligence-dress-in-red-petals,98,http://productshots2.modcloth.net/productshots/0171/0529/c58180ecdd07399d3e3b6f2cdd222a3f.jpg?1466460788,Ladies and Diligence Dress in Red Petals,$129.99
99,http://www.modcloth.com/shop/dresses/culminate-in-charm-dress-in-navy,99,http://productshots2.modcloth.net/productshots/0171/1909/9a857e79c1a950685803b99c4bd29863.jpg?1466716610,Culminate in Charm Dress in Navy,$125.00
100,http://www.modcloth.com/shop/dresses/breezier-said-than-done-dress-in-black,100,http://productshots2.modcloth.net/productshots/0170/3133/b2391156326b0edaff3ddb0d12c3a3f9.jpg?1464281435,Breezier Said Than Done Dress in Black,$59.99
101,http://www.modcloth.com/shop/dresses/midweek-marvel-dress,101,http://productshots1.modcloth.net/productshots/0171/8003/58577a9b0eb204316600fa2802c211b0.jpg?1468003966,Midweek Marvel Dress,$169.99
102,http://www.modcloth.com/shop/dresses/i-now-pronounce-you-posh-wedding-dress-in-white,102,http://productshots1.modcloth.net/productshots/0172/0529/2451875eac6002c18fe13e5abdba6d7d.jpg?1468859083,I Now Pronounce You Posh Wedding Dress in White,$175.00
103,http://www.modcloth.com/shop/dresses/veggie-patch-picks-dress-in-floral,103,http://productshots1.modcloth.net/productshots/0171/2873/27d241c8792bb5380aa1ee3227526663.jpg?1466806127,Veggie Patch Picks Dress in Floral,$69.99
104,http://www.modcloth.com/shop/dresses/unique-critique-dress,104,http://productshots3.modcloth.net/productshots/0171/8291/63776fae3b49d4ba9a72a42ba2d9dec3.jpg?1468013503,Unique Critique Dress,$59.99
105,http://www.modcloth.com/shop/dresses/elevate-the-evening-dress,105,http://productshots1.modcloth.net/productshots/0171/9823/56a03a7cb41c1080a2be50e2ac0d01f3.jpg?1468533040,Elevate the Evening Dress,$89.99
106,http://www.modcloth.com/shop/dresses/it-doesn-t-get-any-sweater-than-this-dress,106,http://productshots1.modcloth.net/productshots/0171/9603/9fff0ad931c6225406b361b86dd6ef59.jpg?1468508084,It Doesn't Get any Sweater than This Dress,$79.99
107,http://www.modcloth.com/shop/dresses/user-henley-dress,107,http://productshots0.modcloth.net/productshots/0171/1997/50b304d0d2e8bb5cb290deefe785a8f9.jpg?1466716892,User-Henley Dress,$59.99
108,http://www.modcloth.com/shop/dresses/botanical-breakfast-dress-in-forest,108,http://productshots3.modcloth.net/productshots/0160/2617/7aea3148477afa1f547fa5a0b056ea28.jpg?1436388708,Botanical Breakfast Dress in Forest,$59.99
109,http://www.modcloth.com/shop/dresses/pie-competition-perfection-dress,109,http://productshots1.modcloth.net/productshots/0171/9209/abd06912184f88376f1a199a59efb9ed.jpg?1468442728,Pie Competition Perfection Dress,$54.99
110,http://www.modcloth.com/shop/dresses/petal-patter-dress,110,http://productshots0.modcloth.net/productshots/0168/8703/0bad8786b1378c04a0a9f6850e73c0d1.jpg?1460579144,Petal Patter Dress,$289.99
111,http://www.modcloth.com/shop/dresses/the-boulder-the-wiser-dress,111,http://productshots1.modcloth.net/productshots/0170/7767/96569367c6af72a8279e72c4d25fb220.jpg?1465835683,"The Boulder, The Wiser Dress",$59.99
112,http://www.modcloth.com/shop/dresses/campground-chic-dress,112,http://productshots0.modcloth.net/productshots/0170/2917/4311c8f5555df9026a1c6670ff218b8d.jpg?1464204012,Campground Chic Dress,$59.99
113,http://www.modcloth.com/shop/dresses/impress-rehearsal-dress,113,http://productshots2.modcloth.net/productshots/0171/8937/ab1c882c571c58224c81b0ac875beb1b.jpg?1468361031,Impress Rehearsal Dress,$75.00
114,http://www.modcloth.com/shop/dresses/arrive-at-a-precision-dress,114,http://productshots1.modcloth.net/productshots/0171/7981/8e916f2f3a9449d79507096e8db92d6e.jpg?1468003907,Arrive at a Precision Dress,$119.99
115,http://www.modcloth.com/shop/dresses/meeting-maven-dress-in-rust,115,http://productshots3.modcloth.net/productshots/0172/6767/051d6b1c40374308285d8acce9cf7bc1.jpg?1470167035,Meeting Maven Dress in Rust,$69.99
116,http://www.modcloth.com/shop/dresses/creative-direction-dress,116,http://productshots2.modcloth.net/productshots/0171/8957/4755bc6bfac8aa9120e00c2d03a49327.jpg?1468361068,Creative Direction Dress,$59.99
117,http://www.modcloth.com/shop/dresses/i-m-coming-haute-dress,117,http://productshots3.modcloth.net/productshots/0172/0515/f71c849797dd228eac235d7ee7bbde75.jpg?1468618008,I'm Coming Haute Dress,$79.99
118,http://www.modcloth.com/shop/dresses/courage-to-flourish-dress,118,http://productshots3.modcloth.net/productshots/0171/3525/5b2302a03453b718b872b591d79f2c6a.jpg?1467063162,Courage to Flourish Dress,$59.99
119,http://www.modcloth.com/shop/dresses/luck-be-a-lady-dress-in-fern,119,http://productshots1.modcloth.net/productshots/0167/3575/0b74dcd68a81ee7bcc4d1765dddd790b.jpg?1457121494,Luck Be a Lady Dress in Fern,$79.99
120,http://www.modcloth.com/shop/dresses/housewarming-up-to-it-dress,120,http://productshots2.modcloth.net/productshots/0173/9511/e2c365d75dc8ac61375da06122636f44.jpg?1473716674,Housewarming Up to It Dress,$64.99
121,http://www.modcloth.com/shop/dresses/t-a-okay-dress-in-blue,121,http://productshots0.modcloth.net/productshots/0171/9675/740ea291d16c85190da258e16bd95111.jpg?1468524479,T.A.-Okay Dress in Blue,$59.99
